country,year,age,sex,suicides/100k pop
Saint Vincent and the Grenadines,1986,25-34 years,female,0.0
Saint Vincent and the Grenadines,1986,35-54 years,female,0.0
Saint Vincent and the Grenadines,1986,5-14 years,female,0.0
Saint Vincent and the Grenadines,1986,55-74 years,female,0.0
Saint Vincent and the Grenadines,1986,75+ years,female,0.0
Saint Vincent and the Grenadines,1986,15-24 years,male,0.0
Saint Vincent and the Grenadines,1986,25-34 years,male,0.0
Saint Vincent and the Grenadines,1986,35-54 years,male,0.0
Saint Vincent and the Grenadines,1986,5-14 years,male,0.0
Saint Vincent and the Grenadines,1986,55-74 years,male,0.0
Saint Vincent and the Grenadines,1986,75+ years,male,0.0
Saint Vincent and the Grenadines,1987,15-24 years,female,0.0
Saint Vincent and the Grenadines,1987,25-34 years,female,0.0
Saint Vincent and the Grenadines,1987,35-54 years,female,0.0
Saint Vincent and the Grenadines,1987,5-14 years,female,0.0
Saint Vincent and the Grenadines,1987,55-74 years,female,0.0
Saint Vincent and the Grenadines,1987,75+ years,female,0.0
Saint Vincent and the Grenadines,1987,15-24 years,male,0.0
Saint Vincent and the Grenadines,1987,25-34 years,male,0.0
Saint Vincent and the Grenadines,1987,35-54 years,male,0.0
Saint Vincent and the Grenadines,1987,5-14 years,male,0.0
Saint Vincent and the Grenadines,1987,55-74 years,male,0.0
Saint Vincent and the Grenadines,1987,75+ years,male,0.0
Saint Vincent and the Grenadines,1990,25-34 years,male,35.24
Saint Vincent and the Grenadines,1990,55-74 years,male,23.65
Saint Vincent and the Grenadines,1990,35-54 years,male,13.17
Saint Vincent and the Grenadines,1990,15-24 years,female,0.0
Saint Vincent and the Grenadines,1990,25-34 years,female,0.0
Saint Vincent and the Grenadines,1990,35-54 years,female,0.0
Saint Vincent and the Grenadines,1990,5-14 years,female,0.0
Saint Vincent and the Grenadines,1990,55-74 years,female,0.0
Saint Vincent and the Grenadines,1990,75+ years,female,0.0
Saint Vincent and the Grenadines,1990,15-24 years,male,0.0
Saint Vincent and the Grenadines,1990,5-14 years,male,0.0
Saint Vincent and the Grenadines,1990,75+ years,male,0.0
Saint Vincent and the Grenadines,1995,35-54 years,male,44.06
Saint Vincent and the Grenadines,1995,55-74 years,male,21.54
Saint Vincent and the Grenadines,1995,25-34 years,male,11.08
Saint Vincent and the Grenadines,1995,15-24 years,male,8.73
Saint Vincent and the Grenadines,1995,15-24 years,female,0.0
Saint Vincent and the Grenadines,1995,25-34 years,female,0.0
Saint Vincent and the Grenadines,1995,35-54 years,female,0.0
Saint Vincent and the Grenadines,1995,5-14 years,female,0.0
Saint Vincent and the Grenadines,1995,55-74 years,female,0.0
Saint Vincent and the Grenadines,1995,75+ years,female,0.0
Saint Vincent and the Grenadines,1995,5-14 years,male,0.0
Saint Vincent and the Grenadines,1995,75+ years,male,0.0
Saint Vincent and the Grenadines,1996,25-34 years,male,44.35
Saint Vincent and the Grenadines,1996,35-54 years,male,21.01
Saint Vincent and the Grenadines,1996,35-54 years,female,10.9
Saint Vincent and the Grenadines,1996,15-24 years,male,8.8
Saint Vincent and the Grenadines,1996,15-24 years,female,0.0
Saint Vincent and the Grenadines,1996,25-34 years,female,0.0
Saint Vincent and the Grenadines,1996,5-14 years,female,0.0
Saint Vincent and the Grenadines,1996,55-74 years,female,0.0
Saint Vincent and the Grenadines,1996,75+ years,female,0.0
Saint Vincent and the Grenadines,1996,5-14 years,male,0.0
Saint Vincent and the Grenadines,1996,55-74 years,male,0.0
Saint Vincent and the Grenadines,1996,75+ years,male,0.0
Saint Vincent and the Grenadines,1997,25-34 years,male,11.17
Saint Vincent and the Grenadines,1997,35-54 years,male,9.98
Saint Vincent and the Grenadines,1997,15-24 years,male,8.87
Saint Vincent and the Grenadines,1997,15-24 years,female,0.0
Saint Vincent and the Grenadines,1997,25-34 years,female,0.0
Saint Vincent and the Grenadines,1997,35-54 years,female,0.0
Saint Vincent and the Grenadines,1997,5-14 years,female,0.0
Saint Vincent and the Grenadines,1997,55-74 years,female,0.0
Saint Vincent and the Grenadines,1997,75+ years,female,0.0
Saint Vincent and the Grenadines,1997,5-14 years,male,0.0
Saint Vincent and the Grenadines,1997,55-74 years,male,0.0
Saint Vincent and the Grenadines,1997,75+ years,male,0.0
Saint Vincent and the Grenadines,1998,75+ years,male,79.94
Saint Vincent and the Grenadines,1998,55-74 years,male,42.7
Saint Vincent and the Grenadines,1998,35-54 years,male,37.89
Saint Vincent and the Grenadines,1998,25-34 years,male,33.89
Saint Vincent and the Grenadines,1998,15-24 years,female,0.0
Saint Vincent and the Grenadines,1998,25-34 years,female,0.0
Saint Vincent and the Grenadines,1998,35-54 years,female,0.0
Saint Vincent and the Grenadines,1998,5-14 years,female,0.0
Saint Vincent and the Grenadines,1998,55-74 years,female,0.0
Saint Vincent and the Grenadines,1998,75+ years,female,0.0
Saint Vincent and the Grenadines,1998,15-24 years,male,0.0
Saint Vincent and the Grenadines,1998,5-14 years,male,0.0
Saint Vincent and the Grenadines,1999,35-54 years,male,36.09
Saint Vincent and the Grenadines,1999,55-74 years,male,21.2
Saint Vincent and the Grenadines,1999,5-14 years,male,8.51
Saint Vincent and the Grenadines,1999,15-24 years,female,0.0
Saint Vincent and the Grenadines,1999,25-34 years,female,0.0
Saint Vincent and the Grenadines,1999,35-54 years,female,0.0
Saint Vincent and the Grenadines,1999,5-14 years,female,0.0
Saint Vincent and the Grenadines,1999,55-74 years,female,0.0
Saint Vincent and the Grenadines,1999,75+ years,female,0.0
Saint Vincent and the Grenadines,1999,15-24 years,male,0.0
Saint Vincent and the Grenadines,1999,25-34 years,male,0.0
Saint Vincent and the Grenadines,1999,75+ years,male,0.0
Saint Vincent and the Grenadines,2000,35-54 years,male,25.94
Saint Vincent and the Grenadines,2000,15-24 years,male,18.17
Saint Vincent and the Grenadines,2000,15-24 years,female,0.0
Saint Vincent and the Grenadines,2000,25-34 years,female,0.0
Saint Vincent and the Grenadines,2000,35-54 years,female,0.0
Saint Vincent and the Grenadines,2000,5-14 years,female,0.0
Saint Vincent and the Grenadines,2000,55-74 years,female,0.0
Saint Vincent and the Grenadines,2000,75+ years,female,0.0
Saint Vincent and the Grenadines,2000,25-34 years,male,0.0
Saint Vincent and the Grenadines,2000,5-14 years,male,0.0
Saint Vincent and the Grenadines,2000,55-74 years,male,0.0
Saint Vincent and the Grenadines,2000,75+ years,male,0.0
Saint Vincent and the Grenadines,2001,75+ years,male,79.37
Saint Vincent and the Grenadines,2001,35-54 years,male,25.02
Saint Vincent and the Grenadines,2001,25-34 years,male,23.1
Saint Vincent and the Grenadines,2001,55-74 years,male,20.84
Saint Vincent and the Grenadines,2001,25-34 years,female,12.33
Saint Vincent and the Grenadines,2001,15-24 years,female,0.0
Saint Vincent and the Grenadines,2001,35-54 years,female,0.0
Saint Vincent and the Grenadines,2001,5-14 years,female,0.0
Saint Vincent and the Grenadines,2001,55-74 years,female,0.0
Saint Vincent and the Grenadines,2001,75+ years,female,0.0
Saint Vincent and the Grenadines,2001,15-24 years,male,0.0
Saint Vincent and the Grenadines,2001,5-14 years,male,0.0
Saint Vincent and the Grenadines,2002,75+ years,male,157.48
Saint Vincent and the Grenadines,2002,35-54 years,male,16.15
Saint Vincent and the Grenadines,2002,25-34 years,male,11.48
Saint Vincent and the Grenadines,2002,15-24 years,male,9.23
Saint Vincent and the Grenadines,2002,35-54 years,female,8.59
Saint Vincent and the Grenadines,2002,15-24 years,female,0.0
Saint Vincent and the Grenadines,2002,25-34 years,female,0.0
Saint Vincent and the Grenadines,2002,5-14 years,female,0.0
Saint Vincent and the Grenadines,2002,55-74 years,female,0.0
Saint Vincent and the Grenadines,2002,75+ years,female,0.0
Saint Vincent and the Grenadines,2002,5-14 years,male,0.0
Saint Vincent and the Grenadines,2002,55-74 years,male,0.0
Saint Vincent and the Grenadines,2003,25-34 years,male,22.79
Saint Vincent and the Grenadines,2003,55-74 years,male,20.28
Saint Vincent and the Grenadines,2003,35-54 years,male,7.84
Saint Vincent and the Grenadines,2003,15-24 years,female,0.0
Saint Vincent and the Grenadines,2003,25-34 years,female,0.0
Saint Vincent and the Grenadines,2003,35-54 years,female,0.0
Saint Vincent and the Grenadines,2003,5-14 years,female,0.0
Saint Vincent and the Grenadines,2003,55-74 years,female,0.0
Saint Vincent and the Grenadines,2003,75+ years,female,0.0
Saint Vincent and the Grenadines,2003,15-24 years,male,0.0
Saint Vincent and the Grenadines,2003,5-14 years,male,0.0
Saint Vincent and the Grenadines,2003,75+ years,male,0.0
Saint Vincent and the Grenadines,2004,55-74 years,male,19.88
Saint Vincent and the Grenadines,2004,35-54 years,male,15.25
Saint Vincent and the Grenadines,2004,25-34 years,male,11.33
Saint Vincent and the Grenadines,2004,15-24 years,female,0.0
Saint Vincent and the Grenadines,2004,25-34 years,female,0.0
Saint Vincent and the Grenadines,2004,35-54 years,female,0.0
Saint Vincent and the Grenadines,2004,5-14 years,female,0.0
Saint Vincent and the Grenadines,2004,55-74 years,female,0.0
Saint Vincent and the Grenadines,2004,75+ years,female,0.0
Saint Vincent and the Grenadines,2004,15-24 years,male,0.0
Saint Vincent and the Grenadines,2004,5-14 years,male,0.0
Saint Vincent and the Grenadines,2004,75+ years,male,0.0
Saint Vincent and the Grenadines,2005,15-24 years,male,37.94
Saint Vincent and the Grenadines,2005,35-54 years,male,14.86
Saint Vincent and the Grenadines,2005,25-34 years,male,11.3
Saint Vincent and the Grenadines,2005,35-54 years,female,8.01
Saint Vincent and the Grenadines,2005,15-24 years,female,0.0
Saint Vincent and the Grenadines,2005,25-34 years,female,0.0
Saint Vincent and the Grenadines,2005,5-14 years,female,0.0
Saint Vincent and the Grenadines,2005,55-74 years,female,0.0
Saint Vincent and the Grenadines,2005,75+ years,female,0.0
Saint Vincent and the Grenadines,2005,5-14 years,male,0.0
Saint Vincent and the Grenadines,2005,55-74 years,male,0.0
Saint Vincent and the Grenadines,2005,75+ years,male,0.0
Saint Vincent and the Grenadines,2006,75+ years,male,78.8
Saint Vincent and the Grenadines,2006,35-54 years,male,14.6
Saint Vincent and the Grenadines,2006,25-34 years,male,11.24
Saint Vincent and the Grenadines,2006,15-24 years,male,9.55
Saint Vincent and the Grenadines,2006,35-54 years,female,7.88
Saint Vincent and the Grenadines,2006,15-24 years,female,0.0
Saint Vincent and the Grenadines,2006,25-34 years,female,0.0
Saint Vincent and the Grenadines,2006,5-14 years,female,0.0
Saint Vincent and the Grenadines,2006,55-74 years,female,0.0
Saint Vincent and the Grenadines,2006,75+ years,female,0.0
Saint Vincent and the Grenadines,2006,5-14 years,male,0.0
Saint Vincent and the Grenadines,2006,55-74 years,male,0.0
Saint Vincent and the Grenadines,2007,25-34 years,male,44.81
Saint Vincent and the Grenadines,2007,15-24 years,male,28.84
Saint Vincent and the Grenadines,2007,35-54 years,male,28.74
Saint Vincent and the Grenadines,2007,15-24 years,female,0.0
Saint Vincent and the Grenadines,2007,25-34 years,female,0.0
Saint Vincent and the Grenadines,2007,35-54 years,female,0.0
Saint Vincent and the Grenadines,2007,5-14 years,female,0.0
Saint Vincent and the Grenadines,2007,55-74 years,female,0.0
Saint Vincent and the Grenadines,2007,75+ years,female,0.0
Saint Vincent and the Grenadines,2007,5-14 years,male,0.0
Saint Vincent and the Grenadines,2007,55-74 years,male,0.0
Saint Vincent and the Grenadines,2007,75+ years,male,0.0
Saint Vincent and the Grenadines,2008,55-74 years,male,18.45
Saint Vincent and the Grenadines,2008,35-54 years,male,14.18
Saint Vincent and the Grenadines,2008,35-54 years,female,7.66
Saint Vincent and the Grenadines,2008,15-24 years,female,0.0
Saint Vincent and the Grenadines,2008,25-34 years,female,0.0
Saint Vincent and the Grenadines,2008,5-14 years,female,0.0
Saint Vincent and the Grenadines,2008,55-74 years,female,0.0
Saint Vincent and the Grenadines,2008,75+ years,female,0.0
Saint Vincent and the Grenadines,2008,15-24 years,male,0.0
Saint Vincent and the Grenadines,2008,25-34 years,male,0.0
Saint Vincent and the Grenadines,2008,5-14 years,male,0.0
Saint Vincent and the Grenadines,2008,75+ years,male,0.0
Saint Vincent and the Grenadines,2009,25-34 years,male,11.18
Saint Vincent and the Grenadines,2009,15-24 years,female,0.0
Saint Vincent and the Grenadines,2009,25-34 years,female,0.0
Saint Vincent and the Grenadines,2009,35-54 years,female,0.0
Saint Vincent and the Grenadines,2009,5-14 years,female,0.0
Saint Vincent and the Grenadines,2009,55-74 years,female,0.0
Saint Vincent and the Grenadines,2009,75+ years,female,0.0
Saint Vincent and the Grenadines,2009,15-24 years,male,0.0
Saint Vincent and the Grenadines,2009,35-54 years,male,0.0
Saint Vincent and the Grenadines,2009,5-14 years,male,0.0
Saint Vincent and the Grenadines,2009,55-74 years,male,0.0
Saint Vincent and the Grenadines,2009,75+ years,male,0.0
Saint Vincent and the Grenadines,2010,25-34 years,male,44.79
Saint Vincent and the Grenadines,2010,5-14 years,male,10.04
Saint Vincent and the Grenadines,2010,15-24 years,female,0.0
Saint Vincent and the Grenadines,2010,25-34 years,female,0.0
Saint Vincent and the Grenadines,2010,35-54 years,female,0.0
Saint Vincent and the Grenadines,2010,5-14 years,female,0.0
Saint Vincent and the Grenadines,2010,55-74 years,female,0.0
Saint Vincent and the Grenadines,2010,75+ years,female,0.0
Saint Vincent and the Grenadines,2010,15-24 years,male,0.0
Saint Vincent and the Grenadines,2010,35-54 years,male,0.0
Saint Vincent and the Grenadines,2010,55-74 years,male,0.0
Saint Vincent and the Grenadines,2010,75+ years,male,0.0
Saint Vincent and the Grenadines,2011,35-54 years,male,20.73
Saint Vincent and the Grenadines,2011,55-74 years,female,16.42
Saint Vincent and the Grenadines,2011,15-24 years,male,9.83
Saint Vincent and the Grenadines,2011,15-24 years,female,0.0
Saint Vincent and the Grenadines,2011,25-34 years,female,0.0
Saint Vincent and the Grenadines,2011,35-54 years,female,0.0
Saint Vincent and the Grenadines,2011,5-14 years,female,0.0
Saint Vincent and the Grenadines,2011,75+ years,female,0.0
Saint Vincent and the Grenadines,2011,25-34 years,male,0.0
Saint Vincent and the Grenadines,2011,5-14 years,male,0.0
Saint Vincent and the Grenadines,2011,55-74 years,male,0.0
Saint Vincent and the Grenadines,2011,75+ years,male,0.0
Saint Vincent and the Grenadines,2012,25-34 years,male,22.48
Saint Vincent and the Grenadines,2012,15-24 years,male,19.85
Saint Vincent and the Grenadines,2012,55-74 years,male,16.32
Saint Vincent and the Grenadines,2012,35-54 years,female,14.75
Saint Vincent and the Grenadines,2012,35-54 years,male,13.75
Saint Vincent and the Grenadines,2012,15-24 years,female,10.14
Saint Vincent and the Grenadines,2012,25-34 years,female,0.0
Saint Vincent and the Grenadines,2012,5-14 years,female,0.0
Saint Vincent and the Grenadines,2012,55-74 years,female,0.0
Saint Vincent and the Grenadines,2012,75+ years,female,0.0
Saint Vincent and the Grenadines,2012,5-14 years,male,0.0
Saint Vincent and the Grenadines,2012,75+ years,male,0.0
Saint Vincent and the Grenadines,2013,15-24 years,female,0.0
Saint Vincent and the Grenadines,2013,25-34 years,female,0.0
Saint Vincent and the Grenadines,2013,35-54 years,female,0.0
Saint Vincent and the Grenadines,2013,5-14 years,female,0.0
Saint Vincent and the Grenadines,2013,55-74 years,female,0.0
Saint Vincent and the Grenadines,2013,75+ years,female,0.0
Saint Vincent and the Grenadines,2013,15-24 years,male,0.0
Saint Vincent and the Grenadines,2013,25-34 years,male,0.0
Saint Vincent and the Grenadines,2013,35-54 years,male,0.0
Saint Vincent and the Grenadines,2013,5-14 years,male,0.0
Saint Vincent and the Grenadines,2013,55-74 years,male,0.0
Saint Vincent and the Grenadines,2013,75+ years,male,0.0
Saint Vincent and the Grenadines,2014,75+ years,male,69.44
Saint Vincent and the Grenadines,2014,25-34 years,male,11.34
Saint Vincent and the Grenadines,2014,15-24 years,female,0.0
Saint Vincent and the Grenadines,2014,25-34 years,female,0.0
Saint Vincent and the Grenadines,2014,35-54 years,female,0.0
Saint Vincent and the Grenadines,2014,5-14 years,female,0.0
Saint Vincent and the Grenadines,2014,55-74 years,female,0.0
Saint Vincent and the Grenadines,2014,75+ years,female,0.0
Saint Vincent and the Grenadines,2014,15-24 years,male,0.0
Saint Vincent and the Grenadines,2014,35-54 years,male,0.0
Saint Vincent and the Grenadines,2014,5-14 years,male,0.0
Saint Vincent and the Grenadines,2014,55-74 years,male,0.0
Saint Vincent and the Grenadines,2015,5-14 years,female,11.02
Saint Vincent and the Grenadines,2015,15-24 years,male,10.22
Saint Vincent and the Grenadines,2015,35-54 years,male,6.84
Saint Vincent and the Grenadines,2015,15-24 years,female,0.0
Saint Vincent and the Grenadines,2015,25-34 years,female,0.0
Saint Vincent and the Grenadines,2015,35-54 years,female,0.0
Saint Vincent and the Grenadines,2015,55-74 years,female,0.0
Saint Vincent and the Grenadines,2015,75+ years,female,0.0
Saint Vincent and the Grenadines,2015,25-34 years,male,0.0
Saint Vincent and the Grenadines,2015,5-14 years,male,0.0
Saint Vincent and the Grenadines,2015,55-74 years,male,0.0
Saint Vincent and the Grenadines,2015,75+ years,male,0.0
San Marino,1999,55-74 years,male,39.34
San Marino,1999,35-54 years,male,25.01
San Marino,1999,15-24 years,female,0.0
San Marino,1999,25-34 years,female,0.0
San Marino,1999,35-54 years,female,0.0
San Marino,1999,5-14 years,female,0.0
San Marino,1999,55-74 years,female,0.0
San Marino,1999,75+ years,female,0.0
San Marino,1999,15-24 years,male,0.0
San Marino,1999,25-34 years,male,0.0
San Marino,1999,5-14 years,male,0.0
San Marino,1999,75+ years,male,0.0
San Marino,2000,25-34 years,male,47.26
San Marino,2000,15-24 years,female,0.0
San Marino,2000,25-34 years,female,0.0
San Marino,2000,35-54 years,female,0.0
San Marino,2000,5-14 years,female,0.0
San Marino,2000,55-74 years,female,0.0
San Marino,2000,75+ years,female,0.0
San Marino,2000,15-24 years,male,0.0
San Marino,2000,35-54 years,male,0.0
San Marino,2000,5-14 years,male,0.0
San Marino,2000,55-74 years,male,0.0
San Marino,2000,75+ years,male,0.0
San Marino,2005,55-74 years,male,34.01
San Marino,2005,15-24 years,female,0.0
San Marino,2005,25-34 years,female,0.0
San Marino,2005,35-54 years,female,0.0
San Marino,2005,5-14 years,female,0.0
San Marino,2005,55-74 years,female,0.0
San Marino,2005,75+ years,female,0.0
San Marino,2005,15-24 years,male,0.0
San Marino,2005,25-34 years,male,0.0
San Marino,2005,35-54 years,male,0.0
San Marino,2005,5-14 years,male,0.0
San Marino,2005,75+ years,male,0.0
Serbia,1998,75+ years,male,119.09
Serbia,1998,55-74 years,male,46.74
Serbia,1998,75+ years,female,34.85
Serbia,1998,35-54 years,male,28.44
Serbia,1998,25-34 years,male,22.27
Serbia,1998,55-74 years,female,20.32
Serbia,1998,15-24 years,male,13.03
Serbia,1998,35-54 years,female,11.85
