data_id,country,year,sex,age,suicides_no,population,suicides/100k pop,generation,gdp_for_year,gdp_per_capita
2202,Azerbaijan,1992,female,35-54 years,4,662800,0.6,Boomers,"4,99,13,50,458",784.0
9480,Georgia,1992,female,25-34 years,8,438250,1.83,Boomers,"3,69,03,28,964",740.0
25042,Thailand,1992,male,35-54 years,672,6094652,11.03,Boomers,"1,11,45,28,69,378",2120.0
21371,Saint Lucia,1992,male,55-74 years,1,6939,14.41,Silent,"56,68,94,749",4564.0
21369,Saint Lucia,1992,male,35-54 years,7,11354,61.65,Boomers,"56,68,94,749",4564.0
42,Albania,1992,female,25-34 years,4,267400,1.5,Boomers,"70,94,52,584",251.0
43,Albania,1992,female,35-54 years,2,323100,0.62,Boomers,"70,94,52,584",251.0
44,Albania,1992,female,55-74 years,1,164900,0.61,Silent,"70,94,52,584",251.0
14507,Kyrgyzstan,1992,male,35-54 years,135,366000,36.89,Boomers,"2,31,65,62,500",603.0
14506,Kyrgyzstan,1992,male,55-74 years,74,185900,39.81,Silent,"2,31,65,62,500",603.0
14505,Kyrgyzstan,1992,male,75+ years,14,23000,60.87,G.I. Generation,"2,31,65,62,500",603.0
679,Argentina,1992,female,55-74 years,147,2538400,5.79,Silent,"2,28,78,86,17,202",7615.0
41,Albania,1992,female,15-24 years,7,292400,2.39,Generation X,"70,94,52,584",251.0
678,Argentina,1992,female,75+ years,46,678000,6.78,G.I. Generation,"2,28,78,86,17,202",7615.0
676,Argentina,1992,male,25-34 years,227,2306200,9.84,Boomers,"2,28,78,86,17,202",7615.0
675,Argentina,1992,male,35-54 years,488,3616600,13.49,Boomers,"2,28,78,86,17,202",7615.0
674,Argentina,1992,male,55-74 years,500,2150500,23.25,Silent,"2,28,78,86,17,202",7615.0
673,Argentina,1992,male,75+ years,194,404900,47.91,G.I. Generation,"2,28,78,86,17,202",7615.0
4640,Bulgaria,1992,female,5-14 years,4,560000,0.71,Millenials,"10,35,05,15,464",1287.0
4639,Bulgaria,1992,male,5-14 years,6,591000,1.02,Millenials,"10,35,05,15,464",1287.0
4638,Bulgaria,1992,female,15-24 years,29,601100,4.82,Generation X,"10,35,05,15,464",1287.0
677,Argentina,1992,male,15-24 years,249,2834100,8.79,Generation X,"2,28,78,86,17,202",7615.0
4637,Bulgaria,1992,female,25-34 years,27,552500,4.89,Boomers,"10,35,05,15,464",1287.0
40,Albania,1992,male,25-34 years,7,245500,2.85,Boomers,"70,94,52,584",251.0
14508,Kyrgyzstan,1992,male,25-34 years,86,349800,24.59,Boomers,"2,31,65,62,500",603.0
24433,Sweden,1992,female,55-74 years,129,874000,14.76,Silent,"2,80,31,23,18,915",34721.0
24432,Sweden,1992,male,25-34 years,144,626200,23.0,Boomers,"2,80,31,23,18,915",34721.0
24431,Sweden,1992,male,55-74 years,232,791400,29.32,Silent,"2,80,31,23,18,915",34721.0
24430,Sweden,1992,male,35-54 years,359,1202600,29.85,Boomers,"2,80,31,23,18,915",34721.0
24429,Sweden,1992,male,75+ years,140,268100,52.22,G.I. Generation,"2,80,31,23,18,915",34721.0
1874,Austria,1992,male,25-34 years,204,691098,29.52,Boomers,"1,95,07,81,26,346",26450.0
1873,Austria,1992,male,35-54 years,405,1034871,39.14,Boomers,"1,95,07,81,26,346",26450.0
1871,Austria,1992,male,75+ years,179,153805,116.38,G.I. Generation,"1,95,07,81,26,346",26450.0
1872,Austria,1992,male,55-74 years,347,615819,56.35,Silent,"1,95,07,81,26,346",26450.0
14515,Kyrgyzstan,1992,male,5-14 years,11,534400,2.06,Millenials,"2,31,65,62,500",603.0
14514,Kyrgyzstan,1992,female,25-34 years,19,355300,5.35,Boomers,"2,31,65,62,500",603.0
14513,Kyrgyzstan,1992,female,35-54 years,21,380600,5.52,Boomers,"2,31,65,62,500",603.0
14512,Kyrgyzstan,1992,female,15-24 years,30,399700,7.51,Generation X,"2,31,65,62,500",603.0
14511,Kyrgyzstan,1992,female,55-74 years,25,249100,10.04,Silent,"2,31,65,62,500",603.0
14510,Kyrgyzstan,1992,female,75+ years,7,56800,12.32,G.I. Generation,"2,31,65,62,500",603.0
14509,Kyrgyzstan,1992,male,15-24 years,65,414000,15.7,Generation X,"2,31,65,62,500",603.0
14516,Kyrgyzstan,1992,female,5-14 years,4,524700,0.76,Millenials,"2,31,65,62,500",603.0
4636,Bulgaria,1992,female,35-54 years,81,1154800,7.01,Boomers,"10,35,05,15,464",1287.0
4635,Bulgaria,1992,male,15-24 years,98,626200,15.65,Generation X,"10,35,05,15,464",1287.0
4634,Bulgaria,1992,female,55-74 years,166,995100,16.68,Silent,"10,35,05,15,464",1287.0
26569,United Kingdom,1992,female,25-34 years,191,4529424,4.22,Boomers,"11,79,65,95,29,660",21815.0
26568,United Kingdom,1992,female,35-54 years,347,7352110,4.72,Boomers,"11,79,65,95,29,660",21815.0
26567,United Kingdom,1992,female,55-74 years,299,5765146,5.19,Silent,"11,79,65,95,29,660",21815.0
26566,United Kingdom,1992,female,75+ years,143,2670510,5.35,G.I. Generation,"11,79,65,95,29,660",21815.0
26565,United Kingdom,1992,male,15-24 years,500,4077682,12.26,Generation X,"11,79,65,95,29,660",21815.0
26564,United Kingdom,1992,male,55-74 years,693,5128063,13.51,Silent,"11,79,65,95,29,660",21815.0
26563,United Kingdom,1992,male,75+ years,216,1371639,15.75,G.I. Generation,"11,79,65,95,29,660",21815.0
26570,United Kingdom,1992,female,15-24 years,91,3882211,2.34,Generation X,"11,79,65,95,29,660",21815.0
26562,United Kingdom,1992,male,25-34 years,785,4655305,16.86,Boomers,"11,79,65,95,29,660",21815.0
9473,Georgia,1992,male,35-54 years,46,628000,7.32,Boomers,"3,69,03,28,964",740.0
9474,Georgia,1992,male,25-34 years,26,410250,6.34,Boomers,"3,69,03,28,964",740.0
9475,Georgia,1992,female,75+ years,6,138750,4.32,G.I. Generation,"3,69,03,28,964",740.0
9476,Georgia,1992,male,15-24 years,18,422250,4.26,Generation X,"3,69,03,28,964",740.0
9477,Georgia,1992,female,55-74 years,17,528300,3.22,Silent,"3,69,03,28,964",740.0
9478,Georgia,1992,female,15-24 years,9,415550,2.17,Generation X,"3,69,03,28,964",740.0
9479,Georgia,1992,female,35-54 years,13,699000,1.86,Boomers,"3,69,03,28,964",740.0
26561,United Kingdom,1992,male,35-54 years,1361,7357267,18.5,Boomers,"11,79,65,95,29,660",21815.0
26571,United Kingdom,1992,male,5-14 years,2,3742157,0.05,Millenials,"11,79,65,95,29,660",21815.0
9472,Georgia,1992,male,55-74 years,51,383700,13.29,Silent,"3,69,03,28,964",740.0
9471,Georgia,1992,male,75+ years,10,63000,15.87,G.I. Generation,"3,69,03,28,964",740.0
4633,Bulgaria,1992,male,25-34 years,112,560600,19.98,Boomers,"10,35,05,15,464",1287.0
4632,Bulgaria,1992,male,35-54 years,319,1126700,28.31,Boomers,"10,35,05,15,464",1287.0
4631,Bulgaria,1992,male,55-74 years,367,874400,41.97,Silent,"10,35,05,15,464",1287.0
4630,Bulgaria,1992,female,75+ years,104,234600,44.33,G.I. Generation,"10,35,05,15,464",1287.0
4629,Bulgaria,1992,male,75+ years,206,164500,125.23,G.I. Generation,"10,35,05,15,464",1287.0
1511,Australia,1992,male,75+ years,87,298600,29.14,G.I. Generation,"3,24,87,81,05,053",20050.0
1512,Australia,1992,male,25-34 years,407,1417200,28.72,Boomers,"3,24,87,81,05,053",20050.0
1513,Australia,1992,male,15-24 years,384,1405300,27.33,Generation X,"3,24,87,81,05,053",20050.0
1514,Australia,1992,male,55-74 years,325,1299600,25.01,Silent,"3,24,87,81,05,053",20050.0
1515,Australia,1992,male,35-54 years,579,2336200,24.78,Boomers,"3,24,87,81,05,053",20050.0
1516,Australia,1992,female,75+ years,45,497100,9.05,G.I. Generation,"3,24,87,81,05,053",20050.0
1517,Australia,1992,female,55-74 years,102,1376100,7.41,Silent,"3,24,87,81,05,053",20050.0
1518,Australia,1992,female,25-34 years,96,1412600,6.8,Boomers,"3,24,87,81,05,053",20050.0
1519,Australia,1992,female,35-54 years,144,2280900,6.31,Boomers,"3,24,87,81,05,053",20050.0
1520,Australia,1992,female,15-24 years,76,1351300,5.62,Generation X,"3,24,87,81,05,053",20050.0
1521,Australia,1992,male,5-14 years,4,1298000,0.31,Millenials,"3,24,87,81,05,053",20050.0
1522,Australia,1992,female,5-14 years,2,1230600,0.16,Millenials,"3,24,87,81,05,053",20050.0
21370,Saint Lucia,1992,male,15-24 years,3,13607,22.05,Generation X,"56,68,94,749",4564.0
24434,Sweden,1992,female,75+ years,58,435000,13.33,G.I. Generation,"2,80,31,23,18,915",34721.0
25041,Thailand,1992,male,15-24 years,715,6074765,11.77,Generation X,"1,11,45,28,69,378",2120.0
26936,United States,1992,male,35-54 years,7679,33165400,23.15,Boomers,"65,39,29,90,00,000",27760.0
12149,Ireland,1992,female,35-54 years,16,410400,3.9,Boomers,"55,98,55,06,499",17051.0
12150,Ireland,1992,female,15-24 years,6,297400,2.02,Generation X,"55,98,55,06,499",17051.0
12151,Ireland,1992,male,5-14 years,3,339800,0.88,Millenials,"55,98,55,06,499",17051.0
12512,Israel,1992,female,5-14 years,1,494200,0.2,Millenials,"75,57,59,02,932",16469.0
12511,Israel,1992,male,5-14 years,4,521600,0.77,Millenials,"75,57,59,02,932",16469.0
12510,Israel,1992,female,15-24 years,11,443600,2.48,Generation X,"75,57,59,02,932",16469.0
12509,Israel,1992,female,35-54 years,24,565600,4.24,Boomers,"75,57,59,02,932",16469.0
12148,Ireland,1992,female,75+ years,4,101300,3.95,G.I. Generation,"55,98,55,06,499",17051.0
12508,Israel,1992,female,25-34 years,17,361000,4.71,Boomers,"75,57,59,02,932",16469.0
12506,Israel,1992,male,25-34 years,42,365400,11.49,Boomers,"75,57,59,02,932",16469.0
12505,Israel,1992,male,15-24 years,54,462200,11.68,Generation X,"75,57,59,02,932",16469.0
12504,Israel,1992,female,75+ years,14,109700,12.76,G.I. Generation,"75,57,59,02,932",16469.0
12503,Israel,1992,male,35-54 years,74,546900,13.53,Boomers,"75,57,59,02,932",16469.0
12502,Israel,1992,male,55-74 years,77,288500,26.69,Silent,"75,57,59,02,932",16469.0
12501,Israel,1992,male,75+ years,27,84400,31.99,G.I. Generation,"75,57,59,02,932",16469.0
3224,Belarus,1992,female,5-14 years,4,793700,0.5,Millenials,"17,03,70,37,037",1780.0
12507,Israel,1992,female,55-74 years,36,345800,10.41,Silent,"75,57,59,02,932",16469.0
3223,Belarus,1992,male,5-14 years,30,821500,3.65,Millenials,"17,03,70,37,037",1780.0
12147,Ireland,1992,female,25-34 years,11,252800,4.35,Boomers,"55,98,55,06,499",17051.0
12145,Ireland,1992,male,75+ years,11,64800,16.98,G.I. Generation,"55,98,55,06,499",17051.0
11378,Hungary,1992,male,35-54 years,1281,1435500,89.24,Boomers,"38,72,49,45,368",3970.0
11377,Hungary,1992,male,75+ years,317,178482,177.61,G.I. Generation,"38,72,49,45,368",3970.0
10777,Guatemala,1992,male,75+ years,5,45943,10.88,G.I. Generation,"10,44,08,42,165",1294.0
10778,Guatemala,1992,male,35-54 years,52,656247,7.92,Boomers,"10,44,08,42,165",1294.0
10779,Guatemala,1992,male,15-24 years,43,958307,4.49,Generation X,"10,44,08,42,165",1294.0
10780,Guatemala,1992,male,55-74 years,13,324698,4.0,Silent,"10,44,08,42,165",1294.0
10781,Guatemala,1992,male,25-34 years,22,578709,3.8,Boomers,"10,44,08,42,165",1294.0
12146,Ireland,1992,female,55-74 years,21,270500,7.76,Silent,"55,98,55,06,499",17051.0
10782,Guatemala,1992,female,35-54 years,14,725674,1.93,Boomers,"10,44,08,42,165",1294.0
10784,Guatemala,1992,female,25-34 years,8,633652,1.26,Boomers,"10,44,08,42,165",1294.0
10785,Guatemala,1992,female,15-24 years,12,973024,1.23,Generation X,"10,44,08,42,165",1294.0
10786,Guatemala,1992,female,55-74 years,3,339788,0.88,Silent,"10,44,08,42,165",1294.0
12141,Ireland,1992,male,25-34 years,80,246100,32.51,Boomers,"55,98,55,06,499",17051.0
12142,Ireland,1992,male,55-74 years,60,248700,24.13,Silent,"55,98,55,06,499",17051.0
12143,Ireland,1992,male,15-24 years,68,313100,21.72,Generation X,"55,98,55,06,499",17051.0
12144,Ireland,1992,male,35-54 years,82,416800,19.67,Boomers,"55,98,55,06,499",17051.0
10783,Guatemala,1992,female,75+ years,1,53676,1.86,G.I. Generation,"10,44,08,42,165",1294.0
3222,Belarus,1992,female,15-24 years,31,708000,4.38,Generation X,"17,03,70,37,037",1780.0
3221,Belarus,1992,female,25-34 years,50,811300,6.16,Boomers,"17,03,70,37,037",1780.0
3220,Belarus,1992,female,35-54 years,157,1309400,11.99,Boomers,"17,03,70,37,037",1780.0
23621,Spain,1992,female,25-34 years,66,3104800,2.13,Boomers,"6,29,20,23,92,004",17005.0
23622,Spain,1992,female,15-24 years,42,3175900,1.32,Generation X,"6,29,20,23,92,004",17005.0
23623,Spain,1992,male,5-14 years,6,2647400,0.23,Millenials,"6,29,20,23,92,004",17005.0
23624,Spain,1992,female,5-14 years,3,2488400,0.12,Millenials,"6,29,20,23,92,004",17005.0
11113,Guyana,1992,male,55-74 years,10,24947,40.08,Silent,"36,82,81,379",561.0
11114,Guyana,1992,male,35-54 years,20,65227,30.66,Boomers,"36,82,81,379",561.0
11115,Guyana,1992,male,25-34 years,16,61900,25.85,Boomers,"36,82,81,379",561.0
23620,Spain,1992,female,35-54 years,157,4685500,3.35,Boomers,"6,29,20,23,92,004",17005.0
11116,Guyana,1992,male,75+ years,1,4113,24.31,G.I. Generation,"36,82,81,379",561.0
11118,Guyana,1992,male,15-24 years,12,77451,15.49,Generation X,"36,82,81,379",561.0
11119,Guyana,1992,female,15-24 years,8,82022,9.75,Generation X,"36,82,81,379",561.0
11120,Guyana,1992,female,25-34 years,4,65856,6.07,Boomers,"36,82,81,379",561.0
11121,Guyana,1992,female,35-54 years,3,66839,4.49,Boomers,"36,82,81,379",561.0
11122,Guyana,1992,female,55-74 years,1,26480,3.78,Silent,"36,82,81,379",561.0
11123,Guyana,1992,female,5-14 years,1,88301,1.13,Millenials,"36,82,81,379",561.0
11124,Guyana,1992,male,5-14 years,1,88424,1.13,Millenials,"36,82,81,379",561.0
11117,Guyana,1992,female,75+ years,1,5153,19.41,G.I. Generation,"36,82,81,379",561.0
23619,Spain,1992,female,55-74 years,263,4048900,6.5,Silent,"6,29,20,23,92,004",17005.0
23618,Spain,1992,male,15-24 years,225,3331200,6.75,Generation X,"6,29,20,23,92,004",17005.0
23617,Spain,1992,female,75+ years,151,1432300,10.54,G.I. Generation,"6,29,20,23,92,004",17005.0
3219,Belarus,1992,female,55-74 years,160,1171400,13.66,Silent,"17,03,70,37,037",1780.0
3218,Belarus,1992,female,75+ years,68,314000,21.66,G.I. Generation,"17,03,70,37,037",1780.0
3217,Belarus,1992,male,15-24 years,166,708800,23.42,Generation X,"17,03,70,37,037",1780.0
3216,Belarus,1992,male,25-34 years,397,812400,48.87,Boomers,"17,03,70,37,037",1780.0
3215,Belarus,1992,male,75+ years,57,108800,52.39,G.I. Generation,"17,03,70,37,037",1780.0
3214,Belarus,1992,male,55-74 years,459,774900,59.23,Silent,"17,03,70,37,037",1780.0
3213,Belarus,1992,male,35-54 years,845,1236700,68.33,Boomers,"17,03,70,37,037",1780.0
2978,Barbados,1992,female,35-54 years,1,29000,3.45,Boomers,"1,95,09,00,000",8129.0
2977,Barbados,1992,female,25-34 years,1,24000,4.17,Boomers,"1,95,09,00,000",8129.0
2976,Barbados,1992,female,55-74 years,1,20000,5.0,Silent,"1,95,09,00,000",8129.0
2975,Barbados,1992,male,55-74 years,2,14000,14.29,Silent,"1,95,09,00,000",8129.0
2974,Barbados,1992,male,25-34 years,4,23000,17.39,Boomers,"1,95,09,00,000",8129.0
2973,Barbados,1992,male,35-54 years,5,26000,19.23,Boomers,"1,95,09,00,000",8129.0
23613,Spain,1992,male,75+ years,390,812200,48.02,G.I. Generation,"6,29,20,23,92,004",17005.0
23614,Spain,1992,male,55-74 years,655,3495400,18.74,Silent,"6,29,20,23,92,004",17005.0
23615,Spain,1992,male,25-34 years,338,3155200,10.71,Boomers,"6,29,20,23,92,004",17005.0
23616,Spain,1992,male,35-54 years,490,4623700,10.6,Boomers,"6,29,20,23,92,004",17005.0
11379,Hungary,1992,male,55-74 years,766,880216,87.02,Silent,"38,72,49,45,368",3970.0
25040,Thailand,1992,male,75+ years,46,385458,11.93,G.I. Generation,"1,11,45,28,69,378",2120.0
11380,Hungary,1992,female,75+ years,212,349038,60.74,G.I. Generation,"38,72,49,45,368",3970.0
11382,Hungary,1992,female,55-74 years,384,1167015,32.9,Silent,"38,72,49,45,368",3970.0
22780,Slovakia,1992,female,35-54 years,49,704576,6.95,Boomers,"15,43,12,88,006",3143.0
22781,Slovakia,1992,female,25-34 years,16,385070,4.16,Boomers,"15,43,12,88,006",3143.0
22782,Slovakia,1992,female,15-24 years,7,392659,1.78,Generation X,"15,43,12,88,006",3143.0
22783,Slovakia,1992,female,5-14 years,2,419798,0.48,Millenials,"15,43,12,88,006",3143.0
22784,Slovakia,1992,male,5-14 years,2,438561,0.46,Millenials,"15,43,12,88,006",3143.0
10107,Greece,1992,male,75+ years,44,266980,16.48,G.I. Generation,"1,16,22,46,73,043",11818.0
10108,Greece,1992,male,55-74 years,90,1011947,8.89,Silent,"1,16,22,46,73,043",11818.0
22779,Slovakia,1992,female,75+ years,15,140211,10.7,G.I. Generation,"15,43,12,88,006",3143.0
10109,Greece,1992,male,35-54 years,83,1302187,6.37,Boomers,"1,16,22,46,73,043",11818.0
10111,Greece,1992,female,75+ years,12,360940,3.32,G.I. Generation,"1,16,22,46,73,043",11818.0
10112,Greece,1992,male,15-24 years,21,805482,2.61,Generation X,"1,16,22,46,73,043",11818.0
10113,Greece,1992,female,55-74 years,28,1130657,2.48,Silent,"1,16,22,46,73,043",11818.0
10114,Greece,1992,female,35-54 years,18,1320640,1.36,Boomers,"1,16,22,46,73,043",11818.0
10115,Greece,1992,female,25-34 years,10,743433,1.35,Boomers,"1,16,22,46,73,043",11818.0
10116,Greece,1992,female,15-24 years,4,762442,0.52,Generation X,"1,16,22,46,73,043",11818.0
10117,Greece,1992,male,5-14 years,2,715506,0.28,Millenials,"1,16,22,46,73,043",11818.0
10110,Greece,1992,male,25-34 years,39,740417,5.27,Boomers,"1,16,22,46,73,043",11818.0
26129,Ukraine,1992,male,75+ years,530,635600,83.39,G.I. Generation,"73,94,22,35,330",1525.0
22778,Slovakia,1992,female,55-74 years,53,482354,10.99,Silent,"15,43,12,88,006",3143.0
22776,Slovakia,1992,male,25-34 years,101,397370,25.42,Boomers,"15,43,12,88,006",3143.0
25039,Thailand,1992,male,25-34 years,641,4975370,12.88,Boomers,"1,11,45,28,69,378",2120.0
22485,Singapore,1992,male,75+ years,15,26000,57.69,G.I. Generation,"52,15,64,14,979",20029.0
22486,Singapore,1992,female,75+ years,20,38200,52.36,G.I. Generation,"52,15,64,14,979",20029.0
22487,Singapore,1992,male,55-74 years,26,147100,17.68,Silent,"52,15,64,14,979",20029.0
22488,Singapore,1992,female,55-74 years,27,153300,17.61,Silent,"52,15,64,14,979",20029.0
22489,Singapore,1992,male,25-34 years,43,299300,14.37,Boomers,"52,15,64,14,979",20029.0
22490,Singapore,1992,male,35-54 years,53,400800,13.22,Boomers,"52,15,64,14,979",20029.0
22777,Slovakia,1992,male,15-24 years,54,409337,13.19,Generation X,"15,43,12,88,006",3143.0
22491,Singapore,1992,female,25-34 years,28,293200,9.55,Boomers,"52,15,64,14,979",20029.0
22493,Singapore,1992,female,35-54 years,32,391200,8.18,Boomers,"52,15,64,14,979",20029.0
22494,Singapore,1992,female,15-24 years,9,220000,4.09,Generation X,"52,15,64,14,979",20029.0
22495,Singapore,1992,male,5-14 years,2,211000,0.95,Millenials,"52,15,64,14,979",20029.0
22496,Singapore,1992,female,5-14 years,1,195800,0.51,Millenials,"52,15,64,14,979",20029.0
22773,Slovakia,1992,male,75+ years,45,80914,55.61,G.I. Generation,"15,43,12,88,006",3143.0
22774,Slovakia,1992,male,35-54 years,299,681903,43.85,Boomers,"15,43,12,88,006",3143.0
22775,Slovakia,1992,male,55-74 years,153,376475,40.64,Silent,"15,43,12,88,006",3143.0
22492,Singapore,1992,male,15-24 years,21,228100,9.21,Generation X,"52,15,64,14,979",20029.0
26130,Ukraine,1992,male,35-54 years,3995,6422200,62.21,Boomers,"73,94,22,35,330",1525.0
26131,Ukraine,1992,male,55-74 years,2323,4028200,57.67,Silent,"73,94,22,35,330",1525.0
26132,Ukraine,1992,male,25-34 years,1589,3768500,42.17,Boomers,"73,94,22,35,330",1525.0
12882,Italy,1992,female,15-24 years,77,4305903,1.79,Generation X,"13,15,80,69,85,860",24297.0
12881,Italy,1992,female,25-34 years,111,4384585,2.53,Boomers,"13,15,80,69,85,860",24297.0
12880,Italy,1992,female,35-54 years,338,7543046,4.48,Boomers,"13,15,80,69,85,860",24297.0
12879,Italy,1992,male,15-24 years,298,4455004,6.69,Generation X,"13,15,80,69,85,860",24297.0
12878,Italy,1992,female,55-74 years,466,6301632,7.39,Silent,"13,15,80,69,85,860",24297.0
12877,Italy,1992,female,75+ years,209,2409548,8.67,G.I. Generation,"13,15,80,69,85,860",24297.0
12876,Italy,1992,male,25-34 years,486,4431281,10.97,Boomers,"13,15,80,69,85,860",24297.0
12883,Italy,1992,male,5-14 years,12,3132377,0.38,Millenials,"13,15,80,69,85,860",24297.0
12875,Italy,1992,male,35-54 years,917,7406251,12.38,Boomers,"13,15,80,69,85,860",24297.0
12873,Italy,1992,male,75+ years,564,1396003,40.4,G.I. Generation,"13,15,80,69,85,860",24297.0
11388,Hungary,1992,female,5-14 years,2,674998,0.3,Millenials,"38,72,49,45,368",3970.0
11387,Hungary,1992,male,5-14 years,9,706161,1.27,Millenials,"38,72,49,45,368",3970.0
11386,Hungary,1992,female,15-24 years,44,767574,5.73,Generation X,"38,72,49,45,368",3970.0
11385,Hungary,1992,female,25-34 years,73,639938,11.41,Boomers,"38,72,49,45,368",3970.0
11384,Hungary,1992,female,35-54 years,346,1499718,23.07,Boomers,"38,72,49,45,368",3970.0
11383,Hungary,1992,male,15-24 years,202,804971,25.09,Generation X,"38,72,49,45,368",3970.0
12874,Italy,1992,male,55-74 years,1062,5390861,19.7,Silent,"13,15,80,69,85,860",24297.0
12884,Italy,1992,female,5-14 years,3,2998407,0.1,Millenials,"13,15,80,69,85,860",24297.0
26140,Ukraine,1992,female,5-14 years,13,3704800,0.35,Millenials,"73,94,22,35,330",1525.0
26139,Ukraine,1992,male,5-14 years,68,3833300,1.77,Millenials,"73,94,22,35,330",1525.0
26133,Ukraine,1992,female,75+ years,371,1858400,19.96,G.I. Generation,"73,94,22,35,330",1525.0
3535,Belgium,1992,male,5-14 years,5,619100,0.81,Millenials,"2,36,03,83,84,442",25036.0
3534,Belgium,1992,female,15-24 years,29,656700,4.42,Generation X,"2,36,03,83,84,442",25036.0
3533,Belgium,1992,female,25-34 years,69,782500,8.82,Boomers,"2,36,03,83,84,442",25036.0
3532,Belgium,1992,female,35-54 years,171,1296200,13.19,Boomers,"2,36,03,83,84,442",25036.0
